customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C0177,Female,1,Yes,No,1,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,66.92,66.9219952599745,No
C0178,Male,1,No,Yes,9,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),98.65,977.295910849119,Yes
C0179,Female,0,No,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,74.56,5495.803173607137,No
C0180,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),64.57,1305.3779065339995,No
C0181,Male,0,No,No,18,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,63.18,1327.9954057886669,No
C0182,Male,1,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.29,496.75898716361615,Yes
C0183,Female,1,No,No,43,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),54.26,2173.0541622959545,No
C0184,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),22.75,22.74637748259852,Yes
C0185,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,59.14,259.4469730663288,No
C0186,Female,1,Yes,No,5,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),59.43,636.9137121608755,Yes
C0187,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),47.0,214.62668952698405,No
C0188,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,53.83,3726.374287499957,No
C0189,Female,0,Yes,Yes,22,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),110.14,2083.160200298064,No
C0190,Male,0,Yes,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),59.5,1624.3167140651535,Yes
C0191,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,1339.06439573743,No
C0192,Female,0,Yes,Yes,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),81.59,690.7768635096893,Yes
C0193,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),100.27,171.7668453403058,No
C0194,Female,0,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,116.97,2729.9734328491527,No
C0195,Male,1,No,No,17,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),18.25,18.25,No
C0196,Male,0,No,No,15,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.13,1605.253960848023,No
C0197,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.46,117.98035708286413,Yes
C0198,Female,0,No,No,14,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,95.74,1263.1145592544126,No
C0199,Female,1,Yes,No,8,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),26.64,280.1620002467705,No
C0200,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,118.75,755.6119015290495,No
C0201,Female,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),42.89,286.45772099558104,No
C0202,Male,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,43.54,185.53309063418274,No
C0203,Male,0,No,Yes,10,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),61.8,729.1364456765211,Yes
C0204,Female,0,Yes,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,86.67,833.2517427978194,No
C0205,Female,1,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.75,4432.26242751248,No
C0206,Male,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,97.9,6007.845757472549,No
C0207,Male,0,Yes,No,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),53.29,789.8904584086422,No
C0208,Female,1,Yes,No,72,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,63.33,4349.183252133144,No
C0209,Male,1,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),32.79,2650.469952266629,No
C0210,Male,0,No,Yes,10,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,60.98,582.5521929620548,No
C0211,Female,1,No,No,14,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,118.75,1732.515199284273,No
C0212,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,88.2,6528.371275515153,No
C0213,Female,0,Yes,No,22,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),118.75,2453.2136395366206,No
C0214,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),108.45,571.7670348282282,No
C0215,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,74.97,1913.37850485087,No
C0216,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),30.84,30.838950873938636,No
C0217,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),103.86,1126.2649651821866,No
C0218,Female,0,Yes,No,6,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,39.34,214.5685017605674,No
C0219,Female,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),32.05,307.65995267306363,No
C0220,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,59.69,251.17002291269998,Yes
C0221,Female,0,Yes,No,51,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,40.63,1843.8993204859396,No
C0222,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),102.56,710.8162918915357,Yes
C0223,Male,0,Yes,No,2,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,46.27,424.44417767427365,No
C0224,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,105.52,304.2320628453466,No
C0225,Male,0,Yes,Yes,19,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),73.96,1179.8927177597493,No
C0226,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),56.75,3926.7907845628697,No
C0227,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,60.56,60.556771889108404,No
C0228,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Mailed check,50.19,149.83713491212367,No
C0229,Female,1,No,No,13,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),87.38,1143.8962224177162,Yes
C0230,Female,0,No,Yes,19,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),75.0,1615.3807466192984,No
C0231,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),33.22,384.0763380939066,No
C0232,Female,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.21,141.84038250988618,Yes
C0233,Female,1,No,No,13,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),33.51,722.8050056063553,No
C0234,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,88.32,876.8874763521504,No
C0235,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),110.05,6872.183918241373,No
C0236,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,100.8,100.80396957167633,No
C0237,Male,0,No,No,6,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),77.73,77.73226560772022,Yes
C0238,Male,0,No,No,39,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,102.62,4106.2321536980735,No
C0239,Female,0,No,No,43,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),71.93,3046.122410370356,No
C0240,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,80.19,253.1525790784583,No
C0241,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,49.91,3556.9177223377237,No
C0242,Female,0,Yes,No,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),50.1,1645.6144933440946,No
C0243,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,68.99,441.96531315349773,No
C0244,Male,0,Yes,Yes,14,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,115.81,1682.9341013453422,No
C0245,Male,0,Yes,Yes,8,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,112.42,1022.200365243042,Yes
C0246,Female,1,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,82.9,289.6748118373324,Yes
C0247,Male,1,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,55.82,588.1180620727282,No
C0248,Female,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,36.71,819.069315405809,No
C0249,Female,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),79.88,3269.721519055731,No
C0250,Female,0,No,No,10,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),118.75,1267.6312478531097,No
C0251,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.74,399.1792583842989,No
C0252,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,57.67,798.403025427399,Yes
C0253,Female,1,Yes,No,24,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),91.57,2302.926788531815,Yes
C0254,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,114.61,4249.240840054593,No
C0255,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,87.13,846.2213407757129,No
C0256,Female,0,Yes,No,21,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,60.88,1320.7703300535436,No
C0257,Female,0,Yes,No,11,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,44.3,367.21762815265305,Yes
C0258,Female,0,No,No,30,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,104.22,3096.5228756303404,Yes
C0259,Female,0,No,Yes,4,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),29.08,50.42718220563101,No
C0260,Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,18.25,259.5155172017603,No
C0261,Female,1,Yes,Yes,13,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),117.88,1562.929767641936,Yes
C0262,Female,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),93.78,5189.785448849367,No
C0263,Male,1,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),19.51,200.9973322599768,No
C0264,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,87.61,6257.970068700568,No
C0265,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,51.0,50.9984065301984,Yes
C0266,Female,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.08,25.076480939491212,No
C0267,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,72.92,692.5163686886726,Yes
C0268,Female,1,Yes,No,22,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),40.77,845.2328940317011,No
C0269,Male,0,Yes,Yes,40,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,43.61,1779.9153502677461,Yes
C0270,Male,0,Yes,No,44,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),32.79,1490.832640072876,No
C0271,Female,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),71.5,1961.7253532909342,No
C0272,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),98.46,2143.364619980698,Yes
C0273,Female,1,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,35.18,2375.4385570670424,No
C0274,Female,0,No,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),78.63,1051.3384152810863,No
C0275,Female,0,No,No,42,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),77.76,3482.714533478016,Yes
C0276,Female,0,No,Yes,61,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,26.98,1841.6083588949682,No
C0277,Female,1,No,No,16,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,67.64,1134.9238647391187,No
C0278,Female,0,No,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,91.16,2511.2715157172242,Yes
C0279,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.25,1349.802639009347,Yes
C0280,Female,0,Yes,No,4,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,61.97,72.19955014461664,Yes
C0281,Female,0,No,No,21,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,32.85,847.4856130788949,No
C0282,Male,0,No,No,5,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.04,265.1527578775126,No
C0283,Male,0,No,No,14,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),74.32,1061.686550547065,Yes
C0284,Male,0,No,No,49,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,41.67,1882.6963472215919,No
C0285,Female,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),18.25,18.25,Yes
C0286,Male,0,No,Yes,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,89.07,89.07379608869982,No
C0287,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),72.76,1422.624247604804,No
C0288,Female,0,No,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,29.93,156.11100021611745,No
C0289,Male,1,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),114.56,1002.3102042748777,No
C0290,Female,1,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,76.83,774.1156591935264,No
C0291,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,18.25,18.25,No
C0292,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),82.35,82.34720244655966,No
C0293,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),106.07,5511.263697619926,No
C0294,Male,0,Yes,No,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,56.16,564.0061548919823,No
C0295,Male,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),118.75,1260.086511066882,Yes
C0296,Female,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,61.15,4418.639969295162,No
C0297,Female,0,Yes,No,42,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,98.72,4229.033148264404,No
C0298,Male,1,Yes,Yes,2,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),18.25,18.25,No
C0299,Female,0,No,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,64.62,1243.0874083683639,No
C0300,Male,0,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,103.27,3099.9197214094693,No
C0301,Male,0,No,No,28,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,18.25,540.1538978630414,No
C0302,Female,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,112.91,3822.15141628999,Yes
C0303,Female,0,Yes,No,14,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,94.91,1226.5284203581343,No
C0304,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.43,483.3868986610406,No
C0305,Female,0,Yes,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),77.02,1141.4437068057598,No
C0306,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,34.15,816.7157048386065,No
C0307,Female,1,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,70.7,1300.3292061619698,Yes
C0308,Male,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),72.3,72.3034641487598,No
C0309,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,18.25,No
C0310,Male,0,No,No,72,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,50.5,3916.1867894851584,No
C0311,Male,0,No,Yes,3,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),60.2,72.4964144861145,Yes
C0312,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Credit card (automatic),81.11,818.8974217574896,No
